sentence,id,year,HasGroup
Noch vor zehn Jahren haben nur 18 Prozent der Münchner Kleinstkinder eine Krippe besucht.,2695208,2016.0,"[[42, 68, 'HasGroup']]"
In Köln spielen angehende Abiturienten schon seit ein paar Jahren lieber Krieg.,2716946,2016.0,"[[16, 38, 'HasGroup']]"
"So fordert die CSU zum ersten Mal in ihrem Grundsatzprogramm, dass Suchmaschinen und soziale Netzwerke ,,ihre Algorithmen offenlegen und transparent machen' müssen.",2741128,2016.0,"[[11, 18, 'HasGroup'], [85, 102, 'HasGroup']]"
"Zeitung bei Zustellung frei Haus: in Bayern 57,40 Euro, außerhalb Bayerns 59,90 Euro, für Studierende 29,90 Euro (nach Vorlage---einer Bescheinigung).",4415965,2016.0,"[[90, 101, 'HasGroup']]"
"Folglich lägen ,,die absoluten Fallzahlen für die bayerische Bevölkerung noch einmal circa zehn Prozent höher', heißt es im Bericht.",2825929,2017.0,"[[46, 72, 'HasGroup']]"
"Es ist unklar, ob Trump Journalisten bespitzeln oder verhaften oder Redaktionen durchsuchen lassen würde, etwa auf der Suche nach Informanten im Regierungsapparat.",3002791,2017.0,"[[24, 36, 'HasGroup'], [68, 79, 'HasGroup'], [130, 162, 'HasGroup']]"
Es soll so schön wie möglich für unsere Kinder sein.,2929714,2017.0,"[[33, 46, 'HasGroup']]"
Für Radfahrer wird der gegenüberliegende Radweg in beide Richtungen frei gegeben.,2886820,2017.0,"[[4, 13, 'HasGroup']]"
"Dort ist der Berater verpflichtet, nach dem Verkaufsgespräch eine ,,Geeignetheitserklärung' zu erstellen.",2935383,2017.0,"[[9, 20, 'HasGroup']]"
Insidern zufolge gab es im Streit um den Bau von fünf Korvetten für die Bundeswehr eine Einigung.,2987863,2017.0,"[[0, 8, 'HasGroup']]"
"Er verzichtet deswegen auf ein komplettes Embargo und richtet lieber gezielte Sanktionen gegen russische Firmen, Banken sowie jene Oligarchen, die am meisten vom System Putin profitieren.",2875796,2017.0,"[[95, 186, 'HasGroup']]"
"In New York erkannte er, wie der Rassenunterschied als Standesunterschied auftrat: Die Diener sind ,,meistens Neger oder Mulatten'.",2929648,2017.0,"[[83, 130, 'HasGroup']]"
"Diese Geschichte darf mit einem Rückblick beginnen: Es war ein Tor in der Nachspielzeit, das Hunderttausende Syrer vor vier Wochen jubeln ließ, egal ob in den Gebieten des Regimes von Präsident Baschar al-Assad oder jenen der Rebellen.",2863694,2017.0,"[[93, 114, 'HasGroup'], [222, 234, 'HasGroup']]"
"Nach Angaben von Andre Ameri vom Sozialamt sind derzeit 17 Personen in der städtischen Obdachlosenunterkunft ,,Die Brücke' untergebracht.",2920263,2017.0,"[[87, 98, 'HasGroup']]"
"Die CSU verlor überall und konnte nur einen bescheidenen Gewinn verbuchen, ein Prozent mehr bei den Erststimmen in Türkenfeld, das war vermutlich dem Heimvorteil Stafflers geschuldet.",2838836,2017.0,"[[0, 7, 'HasGroup'], [100, 111, 'HasGroup']]"
"Aus dem Jahr 1700 gibt es Berichte über Ausflugsboote und von einer ,,Gondel, die zwölf Personen fasst'.---  Eine erste richtige Seewirtschaft kümmerte sich von 1713 an um vornehme Gäste.",2923324,2017.0,"[[129, 142, 'HasGroup'], [172, 186, 'HasGroup']]"
",,Alle sollten es mittragen', sagte Lea Schmitz, Pressereferentin beim Deutschen Tierschutzbund, der SZ.",2890429,2017.0,"[[66, 95, 'HasGroup']]"
Wenige Tage zuvor hatte US-Verteidigungsminister James Mattis in Brüssel seine Nato-Kollegen in einem abhörsicheren Raum über einen kühl kalkulierten Kurswechsel seiner Regierung informiert.,2784891,2017.0,"[[73, 92, 'HasGroup']]"
"Nein, das glauben die Bundesbanker nun auch nicht.",2815325,2017.0,"[[18, 34, 'HasGroup']]"
"Julia Fischer gehört zu den führenden Geigensolisten weltweit und bringt ihre künstlerische Vielfältigkeit nicht nur als Geigerin, sondern auch als Pianistin und Kammermusikerin zum Ausdruck.",2800283,2017.0,"[[24, 61, 'HasGroup']]"
",,Ein Weiter so kann und darf es auf keinen Fall geben', findet der Landtagsabgeordnete Florian von Brunn, der alsbald darüber reden will, ,,wie wir uns als Partei in München aufstellen'.",2981602,2017.0,"[[157, 163, 'HasGroup']]"
Als dürfe man jungen Frauen keine Inhalte zumuten.,2781069,2017.0,"[[14, 27, 'HasGroup']]"
"Mit dem neuen Nachbarn lässt es sich nicht kommunizieren, der Zutritt ist nur Klubangestellten gestattet.",2997444,2017.0,"[[78, 94, 'HasGroup']]"
"Außerdem hält er es für sinnvoll, sich vor allem an öffentlichen Orten von stark erkälteten Personen fernzuhalten.",2835200,2018.0,"[[75, 100, 'HasGroup']]"
Für kommenden Monat hatte Kanzlerin Angela Merkel (CDU) eine Entscheidung angekündigt.,2802129,2018.0,"[[51, 54, 'HasGroup']]"
---  Wenige Tage vor dem verordneten Auszug machte die Universitätsleitung ihre Not öffentlich.,2832165,2018.0,"[[51, 74, 'HasGroup']]"
Schloss Höhenried am Starnberger See wird am Pfingstwochenende wieder zum Treffpunkt für Kunstliebhaber und Freunde des hochwertigen Kunsthandwerks.,4216591,2018.0,"[[89, 103, 'HasGroup'], [108, 147, 'HasGroup']]"
"Er dürfte immer noch damit beschäftigt sein, leere Flaschen aus Parks---und Wäldern zu sammeln - und vielleicht sogar noch---den ein oder anderen liegen---gebliebenen Vater.",3031509,2018.0,"[[125, 172, 'HasGroup']]"
Besonders ärgerte sich der Trainer über die von der Europäische Fußball-Union (Uefa) anberaumten Dopingkontrollen.,2787791,2018.0,"[[48, 84, 'HasGroup']]"
"Das ist die Zielgruppe, um die sich Zeitungen besonders bemühen, weil in dieser Generation das Bedürfnis nicht mehr so verankert ist, in einem Print-Produkt zu blättern.",2851576,2018.0,"[[8, 63, 'HasGroup'], [73, 90, 'HasGroup']]"
"Dieses Abenteuer wagen auch immer mehr Frauen, bisher aber noch keine Brauerin.",2793401,2018.0,"[[39, 45, 'HasGroup'], [64, 78, 'HasGroup']]"
Solche brauchen die meisten Bayern  eher nicht.,2901193,2018.0,"[[16, 34, 'HasGroup']]"
Seinen eigenen Angaben nach sei er ein Jahr lang Mitglied der Terrormiliz gewesen.,4211952,2018.0,"[[58, 73, 'HasGroup']]"
Denn bis in die Siebzigerjahre hinein arbeitete in den Heimen Erziehungspersonal ohne pädagogische Ausbildung.,2968010,2018.0,"[[62, 109, 'HasGroup']]"
"Das Abkommen sei ,,eine wichtige Säule unserer europäischen Sicherheitsarchitektur'.---  Außer der Rücksichtnahme auf die Verbündeten in Europa, die für Trump freilich keine Priorität hat, gibt es aus amerikanischer Sicht wenig Argumente dafür, das Abkommen zu erhalten.",2778499,2018.0,"[[118, 143, 'HasGroup']]"
"Aber selbst wenn ein Kind die Pumpe manuell auslösen sollte - es dürfe, sagt Sigloch, keine lebensbedrohliche Dosis abbekommen.",2917201,2018.0,"[[17, 25, 'HasGroup']]"
"Er verpasst aber die Chance, dem für Lot Vekemans"" Verhältnisse schwachen Text eine eigene Lesart entgegen zu setzten.---  Auf der 50-Jahrfeier der Partei soll Ebba als zauberhafte Gattin eine flammende Rede zugunsten ihres Mannes halten.",4175354,2018.0,"[[144, 154, 'HasGroup']]"
"Jedenfalls sagte es einfach kein Verantwortlicher am Samstag, um endlich Druck aus dieser für alle Seiten zunehmend unangenehmer werdenden Situation zu nehmen.---""Ich habe immer gesagt, ich werde mich an den Spekulationen nicht beteiligen, deshalb werden sie zu dem Thema von mir nichts hören"" meinte Uli Hoeneß, der immerhin auch sagte, dass ihn die Sprechhöre zu Kovac gefreut hatten.",4213490,2019.0,"[[28, 49, 'HasGroup']]"
"---  Sorge macht den Helfern die Tatsache, dass das schwimmerische Können der Bevölkerung generell  merklich nachgelassen hat.",4233139,2019.0,"[[17, 28, 'HasGroup']]"
"Das liegt auch daran, dass DBA-Absolventen in Deutschland den ,,Dr.' und selten den ,,Briten-Doktor' im Namen tragen.",4174129,2019.0,"[[27, 57, 'HasGroup']]"
"Man sollte sie bewahren, die Namen ihrer Urheber sichern, ihre Stile erforschen und den Menschen, die heute mit ihnen leben und sie besuchen, ihren Wert bewusst machen.",4226191,2019.0,"[[35, 48, 'HasGroup']]"
"Doch die Reise von Vaterstetten nach Möschenfeld anzutreten, das ist eine ganz andere Herausforderung: Die S-Bahn tauscht der Städter gegen den Dorfbus ein.",4216800,2019.0,"[[122, 133, 'HasGroup']]"
Er hatte sich für den Einbau der Sonderlösung für die Banken in TLS1.3 stark gemacht.,4213242,2019.0,"[[50, 60, 'HasGroup']]"
"Dazu gehöre auch, dass die Firmen ihre Mitarbeiter beim technologischen Wandel bestmöglich unterstützen.",4239382,2019.0,"[[23, 33, 'HasGroup'], [34, 50, 'HasGroup']]"
"So durchschlagend war der Erfolg der Designerin, so klar, mutig und freudig ihre Markensprache, dass sie bald auch die Kontinentaleuropäerinnen, dann Amerikanerinnen und Asiatinnen süchtig machte nach diesem Look der Leichtigkeit.",4209937,2019.0,"[[115, 143, 'HasGroup'], [150, 165, 'HasGroup'], [170, 180, 'HasGroup']]"
"Das klang angemessen demütig, aber auch zu brav, schließlich ist die eloquente Österreicherin wegen ihrer glamourösen Präsenz und ihrer krachigen Zitate eine Bank für Talkshows und Interviews, in denen sie sich für gesundes Essen stark macht und mit raubeinigem Charme gegen die Auswüchse industrieller Landwirtschaft und seelenloser Automatenküchen wettert.---  Der Politik ist Wiener damit schon länger näher als die Titel ,,Fernsehköchin' oder ,,Promigastronomin' vermuten lassen.",4238552,2019.0,"[[289, 317, 'HasGroup']]"
"Die SPD, findet sie, sei eine ,,super Partei' - nur brauche sie Zeit und Veränderungen, um sich als solche wieder bei den Leuten empfehlen zu können.",4184484,2019.0,"[[0, 7, 'HasGroup'], [38, 44, 'HasGroup']]"
"Man sieht ihn auf dem Roten Platz, als wäre er Tourist.",4212463,2019.0,"[[47, 54, 'HasGroup']]"
"Sie war nach der Datenauswertung speziell auf ,,Persuadables' gerichtet, auf die noch Wankelmütigen.",4196628,2019.0,"[[77, 99, 'HasGroup']]"
"Und noch eine, vielleicht die wichtigste Information für die Nachmieter: Wenn er sich auf dem Rücken liegend rekelt, bedeutet das, um Himmelswillen, nicht, dass er am Bauch gestreichelt werden will.",4239356,2019.0,"[[57, 71, 'HasGroup']]"
Unter seinen Klienten sind junge Manager und pensionierte Professoren.,4302657,2020.0,"[[5, 21, 'HasGroup'], [27, 40, 'HasGroup'], [45, 69, 'HasGroup']]"
Die ökonomische Krise in Griechenland ist in der deutschen Öffentlichkeit weitgehend in Vergessenheit geraten.,4307702,2020.0,"[[45, 73, 'HasGroup']]"
Im Juni 2016 soll der deutsche Combat-18-Ableger einen Teil seiner Mitgliedsbeiträge ins EU-Ausland transferiert haben.---Bereits 2000 wurden bei Razzien in mehreren deutschen Bundesländern bei mutmaßlichen Mitgliedern von Blood & Honour Kriegswaffen beschlagnahmt.,4326883,2020.0,"[[194, 238, 'HasGroup']]"
"---Es gibt diesen internationalen Jetset, der sich nun plötzlich kennt: reiche Russen, reiche Araber, reiche Asiaten, reiche Europäer, reiche Amerikaner.",4292519,2020.0,"[[11, 40, 'HasGroup'], [72, 85, 'HasGroup'], [87, 100, 'HasGroup'], [102, 116, 'HasGroup'], [118, 133, 'HasGroup'], [135, 152, 'HasGroup']]"
"Dass dies für Sars-CoV-2 gilt, dazu hatten Forscher in den vergangenen Wochen immer mehr Daten präsentiert.",4331459,2020.0,"[[43, 51, 'HasGroup']]"
"So kritisierte auch die Arbeitsgemeinschaft Bayerischer Lehrerverbände (ABL) vergangene Woche, der Zugang zu Lerninhalten sei ,,ungleich verteilt' gewesen.",4354846,2020.0,"[[20, 76, 'HasGroup']]"
Seine eigene Fraktion und auch der Koalitionspartner sehen das freilich anders.,4275058,2020.0,"[[0, 21, 'HasGroup'], [31, 52, 'HasGroup']]"
"Die sogenannte fünfte Generation Internet - kurz 5 G - bietet Anlass zu einem Generationenkonflikt von fünf Männern, Frauen saßen lediglich im Publikum.",4389866,2020.0,"[[78, 90, 'HasGroup'], [117, 123, 'HasGroup']]"
"Sobald man sich fragt, wo wohl die Bewohner des Hauses bleiben, die Besitzer des Diebesguts, wird der rote Schriftzug am Rand des Bildes interessant: ,,In einer argentinischen Provinz 1975' steht dort - will heißen, ein Jahr vor dem Militärputsch, der das Land bis 1983 unter das Diktat einer Militärjunta stellte.",4288347,2020.0,"[[31, 54, 'HasGroup'], [64, 91, 'HasGroup']]"
Dennoch: Ähnlich wie in München näherte sich der Inzidenzwert in dieser Woche 30 Fällen pro 100 000 Einwohnern an - zunächst angefacht durch Reiserückkehrer aus Südosteuropa.,4377876,2020.0,"[[78, 110, 'HasGroup'], [141, 173, 'HasGroup']]"
Sie lassen sich dann nur Computerexperten aus bestimmten Ländern vermitteln.,4275900,2020.0,"[[25, 64, 'HasGroup']]"
",,Aber alle Beteiligten haben die Scheu vor dem Medium verloren', sagt Schulvorstand Beisse und führt das darauf zurück, dass ,,wir keine Hürden aufgebaut haben'.",4377260,2020.0,"[[7, 23, 'HasGroup']]"
"Das mag gegen Clinton besser funktioniert haben, die auch bei vielen Demokraten unbeliebt war.",4311849,2020.0,"[[62, 79, 'HasGroup']]"
"Es gab manche im Umfeld der Parteiführung, die auf eine Absage des Parteitags spekuliert hatten.",4295259,2020.0,"[[24, 41, 'HasGroup']]"
"Es ist ein Desaster für den Wirtschaftsstandort, für die Finanzaufsicht und die Wirtschaftsprüfer, die Wirecards Bilanzen unterschrieben haben.---  Wurde monatelang unbemerkt von Rechnungswesen, Controlling und Konzernanwälten, versteckt vor Vorständen und Aufsichtsräten, ein Betrag zur Seite geschafft, der dem gesamten Nettogewinn von 2012 bis 2019 entspricht?",4309251,2020.0,"[[76, 142, 'HasGroup'], [211, 226, 'HasGroup'], [242, 252, 'HasGroup'], [257, 271, 'HasGroup']]"
"Dass die jetzigen Zusagen an die Banken halten, ist  angesichts vieler früherer Willkürentscheidungen zudem keineswegs gesagt.",2550863,2015.0,"[[29, 39, 'HasGroup']]"
"Ursprünglich wollte München das auch einmal schaffen, doch unterwegs verloren die Bayern den Mut und kippten die Bewerbung bei einer Bürgerbefragung.",2567171,2015.0,"[[78, 88, 'HasGroup'], [133, 139, 'HasGroup']]"
"Die  von Russland unterstützten Separatisten gaben bekannt, die strategisch wichtige Stadt Debalzewe ""zu achtzig Prozent"" eingenommen zu haben.",2533128,2015.0,"[[0, 44, 'HasGroup']]"
"Die dortigen Universitäten, Literaturhäuser und Buchhandlungen  veranstalten die Lesungen.",2570615,2015.0,"[[48, 62, 'HasGroup']]"
"Tausende Tunesier haben sich dem ""Islamischen Staat"" in Syrien und im Irak angeschlossen.",2569979,2015.0,"[[0, 17, 'HasGroup'], [29, 52, 'HasGroup']]"
"Die Reiseveranstalter sichern zudem zu, ihren Kunden bei Problemen zu helfen - das kann bis zur Organisation vorzeitiger Rückreisen gehen.",2573426,2015.0,"[[0, 21, 'HasGroup'], [40, 52, 'HasGroup']]"
"Viel sicherer ist in seinen Augen das Chip-Tan-Verfahren, bei dem der  Kunde über ein eigenes Gerät in Verbindung mit seiner EC-Karte für jede Online-Transaktion eine eigene Tan-Nummer generiert.",2538872,2015.0,"[[66, 76, 'HasGroup']]"
"Soll sie ein bedeutungsloser Debattierclub  bleiben, zu dem die Vertreter aller 35 Länder des amerikanischen Kontinents periodisch zum ""Meinungsaustausch"" in Gremien und auf Gipfeln zusammenkommen?",2563181,2015.0,"[[60, 119, 'HasGroup']]"
"---Sowohl in Deutschland als auch in Österreich gilt politisch der OECD-Wille, die Abiturienten- und Maturantenzahlen nach oben zu treiben.",2306037,2016.0,"[[83, 95, 'HasGroup'], [101, 111, 'HasGroup']]"
Beides soll angeblich dem Schüler den Zugang zur  Mathematik erleichtern und den Unterricht vom langweiligen und wenig lehrreichen Abspulen von Rechenrezepten befreien.,2306037,2016.0,"[[22, 33, 'HasGroup']]"
Ganz offen wurde heuer der Maturant mit Fragen zur österreichischen Einkommensteuer konfrontiert als  Verpackung für banale Prozentrechnung.,2306037,2016.0,"[[23, 35, 'HasGroup']]"
"Das Mathematikabitur 2016 in Niedersachsen, das nun nach massiven Beschwerden weniger streng bewertet wird, muss für viele Betroffene, schwache wie starke Schüler, das Grauen gewesen sein.",2306037,2016.0,"[[118, 163, 'HasGroup']]"
Er hat seine 18 Profikämpfe allesamt durch K. o. gewonnen.,2307038,2016.0,"[[16, 21, 'HasGroup']]"
"Und die verhindert, dass  sich ein handverlesener Kreis von ""Experten"" ins stille Kämmerlein einschließt und seine ganz eigenen Vorstellungen davon entwickelt, welche mathematischen ""Kompetenzen"" ein Studienanfänger wohl  gerade gebrauchen könnte.",2306037,2016.0,"[[60, 70, 'HasGroup'], [196, 215, 'HasGroup']]"
---Investoren stellt sich vor allem die Frage nach dem richtigen Standort.,2299592,2016.0,"[[3, 13, 'HasGroup']]"
Stipendiaten der Jürgen Ponto-Stiftung (8.,2381550,2017.0,"[[0, 38, 'HasGroup']]"
"Übertrieben wirken die Sorgen, die ein  italienischer Arzt in seinem Buch zur Erhaltung der Gesundheit auf Reisen formulierte: Wer all seine Empfehlungen ""für Erholung, Schlaf und geruhsames Speisen einhielt, dem blieb kaum Zeit zum  (gemächlichen!)",2386618,2017.0,"[[127, 207, 'HasGroup']]"
"Lopez wurde, wie  viele reiche Philippinos, von den Eltern auf ein Internat nach Amerika geschickt, ließ sich später in Indien zur Yogalehrerin ausbilden, beschäftigte sich mit Spiritualität und unterrichtete  Kinder in den Armenvierteln der Städte Afrikas.",2387235,2017.0,"[[18, 42, 'HasGroup'], [210, 216, 'HasGroup']]"
"Auch viele Versicherungen fragten zunehmend bei ihm an, erzählt Sittek, ebenso wie andere Unternehmen, deren  Geschäft sich immer stärker im Internet abspielt.",2387115,2017.0,"[[5, 25, 'HasGroup'], [83, 158, 'HasGroup']]"
"Die große Koalition zeigt sich nun aber zuversichtlich, dass sich daran bald etwas ändert:  Kurz vor Ende der Legislaturperiode haben sich CDU, CSU und SPD doch noch über ihre Pläne für einen Ausbau der betrieblichen Altersversorgung verständigt, mit denen künftig auch die neue  Spielart einer Zielrente ohne feste Leistungsgarantie möglich werden soll.",2364451,2017.0,"[[139, 142, 'HasGroup'], [144, 147, 'HasGroup'], [152, 155, 'HasGroup']]"
"Die SÖP versucht das auch damit zu erklären, dass die Schlichtung zwischen Passagieren und Gesellschaften bekannter werde.",2352242,2017.0,"[[75, 86, 'HasGroup'], [91, 105, 'HasGroup']]"
"An der jüngsten Reglementanpassung haben die Skirennfahrer allerdings kaum etwas auszusetzen, wenngleich noch nicht  ganz feststeht, ob sie tatsächlich die Sicherheit erhöht.",2370987,2017.0,"[[41, 58, 'HasGroup']]"
"Das  liegt erstens daran, dass viel zu viele Parteien mitmischen, die auch anderswo politisch und/oder militärisch aktiv sind.",2382776,2017.0,"[[31, 53, 'HasGroup']]"
"Das  Ergebnis in Deutschland ist dennoch das gewichtigste, weil in keinem Land außerhalb der Türkei so viele türkische Staatsbürger leben.",2349544,2017.0,"[[100, 131, 'HasGroup']]"
"Zu Beginn des Jahrtausends machten es sich die Rechtsextremen mehr oder weniger ungestört bequem, die Szene wuchs.",2376435,2017.0,"[[43, 61, 'HasGroup'], [98, 107, 'HasGroup']]"
