id,text,outlet,country,year,labels,categories
1935,"Platz 4: H2 Hotel München Olympiapark, Platz 5: Roomers Munich.---Weitere beliebte Ziele waren laut Uber ein Lederhosen- und Trachtenverleih im Süden der Stadt, die Clubs Pacha und P1, sowie das Hofbräuhaus.---Nicht nur Einheimische, sondern Touristen aus aller Welt, aus über 100 Nationen, feierten nach der Coronapause wieder kräftig Oktoberfest.---Ganz vorne unter den Uber-Nutzern waren dabei Gäste aus den USA (Platz 1), es folgten Großbritannien (2.",Bild,Germany,2022,consumers and clients,social_roles_and_behavior
6370,"---Dem Brief ist auch die Zusammensetzung der ATU-Eigentümergruppe zu entnehmen: Neben Centerbridge sind das Babson, Caspian, Goldman Sachs sowie kleinere Privatinvestoren.",FAZ,Germany,2021,"capital owners, investors and shareholders",socio_economic_position
4442,"Après dix ans passés à l'échelon national, les garçons sont redescendus l'an dernier en régional, laissant aux seules féminines le soin de représenter le club.",Parisien,France,2000,athletes;men;women,identities;profession
565,"Und seit diesem Jahr ist es in Dänemark möglich, Geflüchtete wieder in Teile Syriens abzuschieben.---Die dänischen Sozialdemokraten begründen diese Maßnahmen damit, dass eine zu lasche Migrationspolitik den Staat überfordere und so vor allem einkommensschwache Klassen belaste.",Spiegel,Germany,2023,"lower class;people with an immigration background, including immigrants;politicians and high-ranking officials",identities;profession;socio_economic_position
8600,Le haut niveau de croissance de la dernière décennie a en effet ouvert aux femmes des possibilités d’emploi.,MondeDiplo,France,2013,women,identities
3051,"Intervenant après les privatisations d'Elf et de l'UAP, cette souscription n'a donc pas été source d'engouement, la demande des particuliers ayant été 1,4 fois supérieure seulement au nombre de titres mis à leur disposition.",Monde,France,1995,consumers and clients,social_roles_and_behavior
5832,Und das Land Gazprom wird seinen Wolkenkratzer im Petersburger Bezirk Ochta haben.,Welt,Germany,2008,,
9114,"

«Les titres [de séjour] délivrés à de nouveaux salariés étrangers en 2011 ont diminué de 26% par rapport à 2010, passant de 12 404 à 9 154.",Liberation,France,2000,wage and salary earners,labor_market_position
1116,"Man kann sich vorstellen, wie die Mitarbeiterinnen darauf reagierten.",Spiegel,Germany,2023,wage and salary earners;women,identities;labor_market_position
8037,"Frauen, so das Motto, schaffen alles aus eigener Kraft.",Spiegel,Germany,2023,women,identities
5929,"So war in der Schwimm- und Sprunghalle Landsberger Allee im Dezember mehrfach das Becken für Babys und Behinderte gesperrt, weil kein Aufsichtspersonal verfügbar war.",Welt,Germany,2008,"disabled people;health and care professionals;minors, including children and pupils",age_and_family_status;identities;profession
4422,"Durant près de deux heures, petits et grands n'ont pas manqué de danser tout en reprenant en coeur les tubes de l'artiste.",Parisien,France,2000,"minors, including children and pupils",age_and_family_status
7743,Sportler werden deutlich härter beund verurteilt als Vertreter anderer  Lebensbereiche.,FAZ,Germany,2021,athletes,profession
8407,"Depuis la chute d’Al-Bachir, les milices arabes du Darfour, galvanisées par l’ascension fulgurante de l’un des leurs à la tête du pouvoir, avaient poursuivi leurs raids meurtriers sur les villages et les camps de déplacé·es non arabes du Darfour, dans le but de pérenniser l’occupation de la terre.",Mediapart,France,2023,"terrorists, rebels, revolutionaries and/or movements of armed resistance",social_deviance
2493,"---Hat der SPD-General nicht mitgekriegt, dass CDU-Chef Friedrich Merz zuletzt am Donnerstag bei Maybrit Illner klargestellt hat, das der Vorwurf gar nicht berechtigt ist?",Bild,Germany,2022,politicians and high-ranking officials,profession
6127,"Allerdings machten es die Franzosen nicht wesentlich besser, weil auch sie bis dato nur einmal durch den besten Spieler der Partie, den Kieler Nikola Karabatic, getroffen hatten.---Das Bild änderte sich bis zur Halbzeit nicht wesentlich, 10:11 hieß es beim Wechsel aus Sicht der Deutschen.",Welt,Germany,2008,,
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.",Spiegel,Germany,2023,"people with an immigration background, including immigrants",identities
1324,"Rudolf Scharping: Nein, ich spüre Rückhalt in meiner Partei.",Zeit,Germany,1995,politicians and high-ranking officials,profession
3414,"Code libéral des investissements

Si le gouvernement maintient sa décision d'interdire les coupes et les exportations de bois à compter du 1e mai 1995, les militaires éprouveront du mal à disposer de ressources supplémentaires, en dépit du fait que l'un des deux coministres de la défense, le général Tea Banh, a réclamé en novembre une augmentation de 400 % du budget de la défense.",Monde,France,1995,soldiers,profession
1615,"In Israel wird daran erinnert, dass die Einzäunung des Gazastreifens in den 90er-Jahren erfolgte, nachdem die Hamas eine Reihe von Selbstmordattentätern nach Israel entsandt hatte.---Beim Abzug der israelischen Armee wurde auch der Rafah-Übergang geräumt.",Welt,Germany,2008,"soldiers;terrorists, rebels, revolutionaries and/or movements of armed resistance",profession;social_deviance
832,"""Es gibt eine Reihe von Investments, für die es  letztendlich keinen strategischen Käufer gibt"", sagt J.P.-Morgan-Banker Albersmeier.",FAZ,Germany,2021,"capital owners, investors and shareholders",socio_economic_position
3313,"A Karachi, des observateurs ont rencontré un jeune homme fier d'avoir voté huit fois ; un garçon de 17 ans, trop jeune donc, qui avait réussi à déposer deux bulletins dans l'urne ; des femmes, voire des enfants, qui reprenaient leur place dans la queue pour repasser dans l'isoloir.---Hier, Nusar Menom, le ministre de l'Information, affirmait que le taux de participation avait atteint 50 %.",Figaro,France,2002,"minors, including children and pupils;women",age_and_family_status;identities
8532,"En l’absence de revenus issus de la vente de disques (le marché légal de CD est quasi inexistant, et la Tunisie ne possède pas de plate-forme de téléchargement musical) et compte tenu des carences du système des droits d’auteur, la principale source de subsistance des musiciens demeure l’activité événementielle.",MondeDiplo,France,2018,authors and artists,profession
4116,Une solution qui a le don d'agacer la CGT.,Parisien,France,2000,wage and salary earners,labor_market_position
2393,---Die Schutzgemeinschaft sagt den Klägern ihre Unterstützung zu,SZ,Germany,2015,,
1650,"---  Die Hamburger Travestiekünstlerin und Serienexpertin Nessy Karolinger, die in Bad Tölz bereits die ,,Bullentour' organisiert, führt nun abwechselnd mit Moritz Fischer die Hubert-und-Staller-Tour und fährt mit den Teilnehmern rund 35 Kilometer durch Wolfratshausen und zum Starnberger See.",SZ,Germany,2016,LGBTQIA+;security forces,identities;profession
6114,"Und um nichts anderes geht es auch den Vereinen, wenn sie die Champions League immer weiter vergrößern, für Setzlisten auch  nach der Gruppenphase plädieren, damit die Finanzeingänge einigermaßen sicher sind.",FAZ,Germany,2021,,
2153,"In Drammen, wo wir unsere Vorrunde bestreiten, passen nur 4500 Fans in die Halle.",Welt,Germany,2008,,
9139,Il y a de très bons profs.,Liberation,France,1998,teachers and educators,profession
2214,"Sie leisteten meist Vorkasse, während Unister die gebuchten Reisen erst viel später bezahlte.",SZ,Germany,2016,,
6838,"Kennzeichnend für Westdeutschland ist, dass hier die Elite nicht ausgewechselt sondern integriert wurde.",Welt,Germany,2008,politicians and high-ranking officials;upper class,profession;socio_economic_position
6359,"Doch die Ausflucht der Experten nimmt sich am Ende wie ein schlauer Schachzug aus: Von anderthalb Dutzend Ratgebern unterrichtet, traf der Bundeskanzler die richtige Entscheidung.",Zeit,Germany,1995,other professions,profession
3185,"Une organisation très similaire à celles adoptées par les autres centrales syndicales, de la CFDT à FO en passant par les autonomes de l'Unsa, qui, pour leur part, avaient confié la coordination de leur SO à des membres de leur section police.",Figaro,France,2002,security forces;wage and salary earners,labor_market_position;profession
2095,"Die Deutschen, die aus politischen Gründen in türkischen Gefängnissen sitzen?",SZ,Germany,2017,,
8142,"Ce fut d’abord les humiliations répétées infligées dans le processus d'adhésion à l'Union européenne, quand les négociateurs européens refusaient de débloquer les chapitres 23 et 24 permettant aux négociations de progresser.",Mediapart,France,2016,politicians and high-ranking officials,profession
9563,"Der Vermieter sollte über eine Haus- und Grundbesitzerhaftpflichtversicherung verfügen, empfehlen die Experten.",Welt,Germany,2007,other professions;real-estate owners,profession;real_estate_ownership
4330,A chaque époque coexistent virtuoses débridés et artistes émouvants.,Monde,France,1995,authors and artists,profession
2276,Wir Grünen stehen dann unter einem größeren Wettbewerbsdruck als bisher.,FAZ,Germany,2021,politicians and high-ranking officials,profession
4599,"» Depuis le 25 février, plus rien ne s'est déposé, tout est propre et les promeneurs ont retrouvé leur plage », proclame Louis Guédon, le député-maire de la commune.",Parisien,France,2000,consumers and clients,social_roles_and_behavior
7757,Konkurrenten halten die gesamte Konstruktion des E-Postbriefes für fragwürdig.,FAZ,Germany,2021,entrepreneurs,labor_market_position
9456,"Ce service de proximité est destiné aux propriétaires privés, occupants de leur logement ou le louant, et désirant effectuer des travaux d'amélioration.",Parisien,France,2000,real-estate owners,real_estate_ownership
7020,"Und selbst Wunderkinder des Kapitalismus wie der Börsenspekulant George Soros oder der Microsoft-Gründer Bill Gates fordern die Rückkehr zu einem ""Wohlfühlkapitalismus"", bei dem der Staat als weises Korrektiv eingreift und seine Bürger vor allem Unbill des Lebens schützt.---Doch eine Rückkehr zu mehr Protektionismus wäre die gleiche Medizin, die der Weltwirtschaft schon nach dem Börsencrash von 1929 zum Verhängnis wurde.",Welt,Germany,2008,,
1140,"Aber müssen sich die Spieler in den Halbzeit- oder Drittelpausen an der Stechuhr ausstempeln, wie normale Arbeitnehmer, die Mittags­pause machen?---Fischinger hält dies für unwahrscheinlich, schließlich lauschten sie in der Kabine in der Regel der Ansprache ihres Trainers.",Spiegel,Germany,2023,athletes;wage and salary earners,labor_market_position;profession
9191,"Raoult met en avant l'HCQ comme une immense découverte, continue comme à son habitude à ridiculiser ses détracteurs : «Les médecins qui me critiquent ne sont ni dans mon champ ni dans ma catégorie de poids.» Il fustige l'immobilisme de petits officiers de santé aigris, tout juste bons à suivre les diktats des autorités, qui, empêtrées dans leur calamiteuse gestion de la crise, n'osent intervenir.",Liberation,France,2001,doctors,profession
8373,"Pourtant, « c’est un petit Élysée : ils ont des locaux, du personnel, la cuisine, des collaborateurs de cabinet !",Mediapart,France,2019,,
5910,Heute bevölkern Hunderte von Kindern in weiß-roten Schuluniformen die Gänge der Moncada.,Zeit,Germany,1995,"minors, including children and pupils",age_and_family_status
5355,"Tous les occupants étaient morts ', dit-il.",Figaro,France,2002,,
4696,"A l'appel de la CGT, un quart des 400 salariés du site ont cessé le travail.",Parisien,France,2000,wage and salary earners,labor_market_position
1571,"Für eine Familie ohne Sohn, sagt der Volksmund, sind Weihrauch und Feuer im Ahnentempel gelöscht.",Zeit,Germany,1995,parents and families,age_and_family_status
173,"Aber es gibt Freiwillige wie Gonschi, die ihren Pieper nur in der Badewanne ablegen.",Spiegel,Germany,2023,,
6608,"Da verlassen Hunderte Frauen die Frauenrechtsorganisation »Terre des Femmes«, nur weil die sich künftig für alle Menschen einsetzen will, die sich als Mädchen oder Frau fühlen   unabhängig von ihrem ­biologischen Geschlecht.---Als im sogenannten Pride Month Juni das halbe Land in Regenbogenfarben getaucht scheint, rufen Rechte den »Stolzmonat« aus, der AfD-Bundestagsabgeordnete Marc Bernhard twittert »Schwarz-Rot-Gold ist bunt ­genug«, die Bundestagsabgeordnete Beatrix von Storch »Schluss mit diesem zwanghaften Minderheitendiktat«.",Spiegel,Germany,2023,LGBTQIA+;politicians and high-ranking officials;women,identities;profession
2088,"Vor ein paar Monaten spielten sie, ergänzt durch den Komiker Bob Hope, im kalifornischen Palm Springs zusammen Golf: der amtierende Demokrat Bill Clinton, sein von ihm aus dem Amt gejagter Vorgänger, George Bush, und als weiterer Republikaner Gerald Ford.",Zeit,Germany,1995,,
4210,Nous avons en France une soixantaine de cafés labellisés et 132 références sur huit types de produits.---Comment réagissent les multinationales quand elles vous voient prendre quelques parts de marché ?---Les critiques s'atténuent au fur et à mesure qu'augmente la demande des consommateurs d'une plus grande éthique.,Figaro,France,2002,CEOs and corporate leaders;consumers and clients,labor_market_position;social_roles_and_behavior
7841,"Am Donnerstagabend hob Landrat Löwl (CSU) einen Beitrag der Biennale als für ihn besonders gelungen hervor: ,,1 größer 1"" steht auf dem Plakat des Fallindesign-Studios aus Russland, in schwarz-weiß als Slogan gegen Rassismus.",SZ,Germany,2015,,
